STT,loai_so,dap_an_dung,model_chon,DUNG,token,het_ngan_sach,think,after
77,Số nguyên,A,D,False,183,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = 9+5i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = 9+5i$ là $\overline{z} = 9-5i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $9$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-5i$.

Kết luận:
Đáp án đúng: D",
78,Số nguyên,D,C,False,227,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = 5 - 5i$.

Bước 2:
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu với phần ảo. Do đó, con số đối của $z = 5-5i$ là $\overline{z} = 5 + 5i$.

Bước 3:
Phần thực của $\overline{z}$ là số hạng không có biến i trong $\overline{z}$, tức là số hạng là $5$. 

Bước 4:
Phần ảo của $\overline{z}$ là số hạng có biến i trong $\overline{z}$, tức là số hạng là $5i$.

Kết luận:
Vậy phần thực của $\overline{z}$ là $5$ và phần ảo của $\overline{z}$ là $5i$, do đó đáp án đúng là C.",
79,Số nguyên,C,C,True,184,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -9+9i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = -9+9i$ là $\overline{z} = -9-9i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $-9$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-9i$.

Kết luận:
Đáp án đúng: C",
80,Số nguyên,C,C,True,261,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (con số đối) của số phức $z = -3-6i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu với phần ảo. Do đó, con số đối của $z = -3-6i$ là $\overline{z} = -3+6i$.

Bước 3: 
Phần thực của $\overline{z}$ là số hạng thực trong $\overline{z}$, tức là số hạng không có biến i.
Do đó, phần thực của $\overline{z}$ là $-3$.

Bước 4: 
Phần ảo của $\overline{z}$ là số hạng ảo trong $\overline{z}$, tức là số hạng có biến i.
Do đó, phần ảo của $\overline{z}$ là $6i$.

Kết luận: 
Vậy, phần thực của $\overline{z}$ là $-3$ và phần ảo của $\overline{z}$ là $6i$. 

Đáp án đúng: C",
81,Số nguyên,C,C,True,183,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = 3+8i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng số thực nhưng số ảo trái dấu. Do đó, con số đối của $z = 3+8i$ là $\overline{z} = 3-8i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $3$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-8i$.

Kết luận:
Đáp án đúng: C",
82,Số nguyên,D,C,False,183,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = 5+8i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = 5+8i$ là $\overline{z} = 5-8i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $5$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-8i$.

Kết luận:
Đáp án đúng: C",
83,Số nguyên,D,C,False,184,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -6+5i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng số thực nhưng số ảo trái dấu. Do đó, con số đối của $z = -6+5i$ là $\overline{z} = -6-5i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $-6$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-5i$.

Kết luận:
Đáp án đúng: C",
84,Số nguyên,B,B,True,178,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = 5 - 8i$.

Bước 2:
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu với phần ảo. Do đó, con số đối của $z = 5-8i$ là $\overline{z} = 5 + 8i$.

Bước 3:
Phần thực của $\overline{z}$ là số hạng thực trong $\overline{z}$, tức là $5$. Phần ảo của $\overline{z}$ là số hạng ảo trong $\overline{z}$, tức là $8i$.

Kết luận:
Đáp án đúng: B",
85,Số nguyên,B,B,True,219,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -5+9i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = -5+9i$ là $\overline{z} = -5-9i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $-5$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-9i$.

Kết luận: 
Vậy phần thực của $\overline{z}$ là $-5$ và phần ảo của $\overline{z}$ là $-9i$. 

Đáp án đúng: B",
86,Số nguyên,C,C,True,183,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (con số đối) của số phức $z = -2-8i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = -2-8i$ là $\overline{z} = -2+8i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $-2$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $8i$.

Kết luận:
Đáp án đúng: C",
87,Số nguyên,D,C,False,184,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -8+2i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = -8+2i$ là $\overline{z} = -8-2i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $-8$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-2i$.

Kết luận:
Đáp án đúng: C",
88,Số nguyên,B,B,True,155,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -9+6i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = -9+6i$ là $\overline{z} = -9-6i$.

Bước 3: 
Vậy, phần thực của $\overline{z}$ là $-9$ và phần ảo của $\overline{z}$ là $-6i$. 

Kết luận: Đáp án đúng: B",
89,Số nguyên,A,C,False,184,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -9+7i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = -9+7i$ là $\overline{z} = -9-7i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $-9$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-7i$.

Kết luận:
Đáp án đúng: C",
90,Số nguyên,B,B,True,221,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = 7 - 6i$.

Bước 2:
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu với phần ảo. Do đó, con số đối của $z = 7-6i$ là $\overline{z} = 7 + 6i$.

Bước 3:
Phần thực của $\overline{z}$ là số hạng thực trong $\overline{z}$, tức là số hạng không có biến i.
Vậy phần thực của $\overline{z}$ là 7.

Bước 4:
Phần ảo của $\overline{z}$ là số hạng ảo trong $\overline{z}$, tức là số hạng có biến i.
Vậy phần ảo của $\overline{z}$ là $6i$.

Kết luận:
Đáp án đúng: B",
91,Số nguyên,C,C,True,277,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -1+2i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = -1+2i$ là $\overline{z} = -1-2i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong số phức $\overline{z}$, tức là số không có nhân hiệu $i$. 

Bước 4: 
Do đó, phần thực của $\overline{z}$ là $-1$.

Bước 5: 
Phần ảo của $\overline{z}$ là số ảo trong số phức $\overline{z}$, tức là số có nhân hiệu $i$. 

Bước 6: 
Do đó, phần ảo của $\overline{z}$ là $-2i$.

Kết luận: 
Vậy phần thực của $\overline{z}$ là $-1$ và phần ảo của $\overline{z}$ là $-2i$.

Đáp án đúng: C",
92,Số nguyên,D,C,False,254,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -1-2i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu với phần ảo của số phức ban đầu. Do đó, con số đối của số phức $z = -1-2i$ là $\overline{z} = -1+2i$.

Bước 3: 
Tiếp theo, ta sẽ tách $\overline{z}$ thành phần thực và phần ảo.

Bước 4: 
Phần thực của $\overline{z}$ là số hạng không có $i$ trong $\overline{z}$, tức là $-1$. Phần ảo của $\overline{z}$ là số hạng có $i$ trong $\overline{z}$, tức là $2i$.

Bước 5: 
Kết luận rằng phần thực của $\overline{z}$ là $-1$ và phần ảo của $\overline{z}$ là $2i$.

Đáp án đúng: C",
93,Số nguyên,C,C,True,277,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -2+3i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng số thực nhưng số ảo trái dấu. Do đó, con số đối của $z = -2+3i$ là $\overline{z} = -2-3i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong số phức $\overline{z}$, tức là số không có nhân hiệu $i$. 

Bước 4: 
Do đó, phần thực của $\overline{z}$ là $-2$.

Bước 5: 
Phần ảo của $\overline{z}$ là số ảo trong số phức $\overline{z}$, tức là số có nhân hiệu $i$. 

Bước 6: 
Do đó, phần ảo của $\overline{z}$ là $-3i$.

Kết luận: 
Vậy phần thực của $\overline{z}$ là $-2$ và phần ảo của $\overline{z}$ là $-3i$.

Đáp án đúng: C",
94,Số nguyên,A,C,False,241,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = -1-6i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = -1-6i$ là $\overline{z} = -1+6i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong số phức $\overline{z}$, tức là số không có nhân hiệu $i$. 

Bước 4: 
Do đó, phần thực của $\overline{z}$ là $-1$.

Bước 5: 
Phần ảo của $\overline{z}$ là số ảo trong số phức $\overline{z}$, tức là số có nhân hiệu $i$. 

Bước 6: 
Do đó, phần ảo của $\overline{z}$ là $6i$.

Kết luận:
Đáp án đúng: C",
95,Số nguyên,A,C,False,197,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (con số đối) của số phức $z = -5-3i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu với phần ảo. Do đó, con số đối của $z = -5-3i$ là $\overline{z} = -5 + 3i$.

Bước 3: 
Giải thích rằng phần thực của một số phức là số thực trong số đó, còn phần ảo là số ảo trong số đó. 

Bước 4: 
Vì $\overline{z} = -5 + 3i$, phần thực của $\overline{z}$ là $-5$ và phần ảo là $3i$.

Kết luận:
Đáp án đúng: C",
96,Số nguyên,C,C,True,183,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm con số đối (hay phản vị) của số phức $z = 5+5i$.

Bước 2: 
Con số đối của một số phức là số phức có cùng phần thực nhưng trái dấu phần ảo. Do đó, con số đối của $z = 5+5i$ là $\overline{z} = 5-5i$.

Bước 3: 
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, tức là $5$.

Bước 4: 
Phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$, tức là $-5i$.

Kết luận:
Đáp án đúng: C",
97,Số hữu tỉ,D,C,False,296,False,"Bước 1: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần tìm số phức $z$ trước.

Ta có
$$z = - \dfrac{1}{2}-\dfrac{13}{4}i.$$

Bước 2: 
Giả sử $z = a+bi$, ta có $a=-\dfrac{1}{2}$ và $b=-\dfrac{13}{4}$. 

Bước 3: 
Vậy $z = -\dfrac{1}{2}-\dfrac{13}{4}i$.

Bước 4: 
Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta dùng công thức $\overline{z}=a-bi$, trong đó $a$ là phần thực và $b$ là phần ảo. 

Vậy $\overline{z} = -\left(-\dfrac{1}{2}\right)-\left(-\dfrac{13}{4}\right)i = \dfrac{1}{2}+\dfrac{13}{4}i$.

Bước 5: 
Vậy phần thực của số phức $\overline{z}$ là $\dfrac{1}{2}$ và phần ảo là $\dfrac{13}{4}i$.

Kết luận:
Đáp án đúng: C",
98,Số hữu tỉ,A,C,False,285,False,"Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần làm theo các bước sau:

Step 1: Viết lại số phức $z$ dưới dạng $z = a + bi$.

$$
z = - \dfrac{10}{3}-\dfrac{14}{3}i
$$

Ta có thể thấy rằng $a = - \dfrac{10}{3}$ và $b = - \dfrac{14}{3}$.

Step 2: Tìm $\overline{z}$ bằng cách thay thế $a$ và $b$ vào công thức $\overline{z} = a - bi$.

$$
\begin{aligned}
\overline{z} &= a - bi \\
&= - \dfrac{10}{3} - (- \dfrac{14}{3})i \\
&= - \dfrac{10}{3} + \dfrac{14}{3}i
\end{aligned}
$$

Step 3: Xác định phần thực và phần ảo của $\overline{z}$.

Phần thực của $\overline{z}$ là $-\dfrac{10}{3}$ và phần ảo của $\overline{z}$ là $\dfrac{14}{3}$.

Kết luận:
Đáp án đúng: C",
99,Số hữu tỉ,D,C,False,239,False,"Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần làm theo các bước sau:

Step 1: Viết $z$ dưới dạng phân số
$$z = \frac{5}{2} - \frac{34}{5}i.$$

Step 2: Tìm $\overline{z}$
Để tìm $\overline{z}$, ta bỏ dấu $i$ trước số ảo và đổi dấu của số ảo.
$\overline{z} = \frac{5}{2} + \frac{34}{5}i$

Step 3: Tính phần thực và phần ảo của $\overline{z}$
Phần thực của $\overline{z}$ là số thực trong $\overline{z}$, 
và phần ảo của $\overline{z}$ là số ảo trong $\overline{z}$.

Vậy phần thực của $\overline{z}$ là $\frac{5}{2}$ và phần ảo của $\overline{z}$ là $\frac{34}{5}i$.

Đáp án đúng: C",
100,Số hữu tỉ,A,C,False,243,False,"Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta làm theo các bước sau:

Bước 1: Viết $z$ dưới dạng tổng hợp:
$$
\begin{aligned}
z &= \dfrac{19}{4} + \dfrac{16}{3}i\\
&= \dfrac{57}{12} + \dfrac{64}{12}i
\end{aligned}
$$

Bước 2: Tìm con số đối (con số đối) của $z$, được gọi là $\overline{z}$:
$$
\begin{aligned}
\overline{z} &= \left(\dfrac{57}{12} - \dfrac{64}{12}i\right)
\end{aligned}
$$

Bước 3: Xác định phần thực và phần ảo của $\overline{z}$:
- Phần thực của $\overline{z}$ là $\dfrac{57}{12}$.
- Phần ảo của $\overline{z}$ là $-\dfrac{64}{12}$.

Kết luận: 
Đáp án đúng: C",
101,Số hữu tỉ,A,C,False,201,False,"Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta cần làm theo các bước sau:

Step 1: Viết lại số phức $z$ dưới dạng $z = a + bi$.

$$
z = - \dfrac{1}{2}-\dfrac{20}{3}i
$$

Ta có thể thấy rằng $a = - \dfrac{1}{2}$ và $b = - \dfrac{20}{3}$.

Step 2: Tìm phần thực và phần ảo của số phức $\overline{z}$.

Phần thực của $\overline{z}$ là $a = - \dfrac{1}{2}$.

Phần ảo của $\overline{z}$ là $- b = - \left(- \dfrac{20}{3}\right) = \dfrac{20}{3}$.

Kết luận:
Đáp án đúng: C",
102,Số hữu tỉ,C,C,True,282,False,"Để tìm phần thực và phần ảo của số phức $\overline{z}$, ta làm theo các bước sau:

Bước 1: Viết $z$ dưới dạng tổng hợp:
$$
\begin{aligned}
z &= \dfrac{38}{5} + \dfrac{19}{3}i\\
&= \dfrac{38}{5} + \dfrac{19}{3}i
\end{aligned}
$$

Bước 2: Tìm con số đối (con số đối) của $z$, được gọi là $\overline{z}$:
$$
\begin{aligned}
\overline{z} &= \left(\dfrac{38}{5}\right) - \left(\dfrac{19}{3}\right)i
\end{aligned}
$$

Bước 3: Viết $\overline{z}$ dưới dạng phân phối:
$$
\begin{aligned}
\overline{z} &= \dfrac{38}{5} - \dfrac{19}{3}i
\end{aligned}
$$

Kết luận: Phần thực của $\overline{z}$ là $\dfrac{38}{5}$ và phần ảo của $\overline{z}$ là $-\dfrac{19}{3}i$. 

Đáp án đúng: C.",
